latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.4986,17.20335,300.99,0.41,0.45,2023-01-02,0115,N,VIIRS,n,2,279.71,0.8,N,2
40.49163,17.19554,295.79,0.41,0.45,2023-01-02,0115,N,VIIRS,n,2,283.81,1.02,N,2
38.79309,15.21373,319.9,0.54,0.42,2023-01-02,0116,N,VIIRS,n,2,281.5,1.63,N,1
39.08134,9.02071,300.99,0.39,0.36,2023-01-02,0116,N,VIIRS,n,2,289.77,0.99,N,2
37.74685,15.01595,330.05,0.56,0.43,2023-01-02,0116,N,VIIRS,n,2,267.27,7.08,N,1
37.74861,15.00764,300.15,0.56,0.43,2023-01-02,0116,N,VIIRS,n,2,270.34,5.26,N,1
37.75552,15.03281,367,0.57,0.69,2023-01-02,1057,N,VIIRS,h,2,310.39,108.13,D,3
37.74947,15.01269,341.55,0.57,0.69,2023-01-02,1057,N,VIIRS,n,2,294.68,66.22,D,1
40.62735,18.00241,295.43,0.43,0.38,2023-01-03,0057,N,VIIRS,n,2,280.53,0.37,N,2
40.51923,17.20845,302.59,0.41,0.37,2023-01-03,0057,N,VIIRS,n,2,283.38,0.82,N,2
40.51586,17.20743,297.25,0.41,0.37,2023-01-03,0057,N,VIIRS,n,2,280.22,0.82,N,2
40.50826,17.21014,297.34,0.41,0.37,2023-01-03,0057,N,VIIRS,n,2,281.28,1.25,N,3
40.5049,17.2091,316.24,0.41,0.37,2023-01-03,0057,N,VIIRS,n,2,282.01,1.79,N,3
40.50319,17.21868,312.52,0.41,0.37,2023-01-03,0057,N,VIIRS,n,2,284.8,1.56,N,3
40.50153,17.20807,301.93,0.41,0.37,2023-01-03,0057,N,VIIRS,n,2,283.39,1.79,N,2
40.49313,17.1954,296.61,0.41,0.37,2023-01-03,0057,N,VIIRS,n,2,284.73,0.97,N,2
38.80341,15.2063,308.7,0.39,0.36,2023-01-03,0057,N,VIIRS,n,2,284.78,1.53,N,0
38.80081,15.20763,346.07,0.39,0.36,2023-01-03,0057,N,VIIRS,n,2,315.73,26.35,N,0
38.80009,15.21189,300.27,0.39,0.36,2023-01-03,0057,N,VIIRS,n,2,281.39,25.03,N,0
38.79753,15.20658,351.22,0.39,0.36,2023-01-03,0057,N,VIIRS,n,2,293.82,26.35,N,1
38.79681,15.21082,367,0.39,0.36,2023-01-03,0057,N,VIIRS,h,2,329.48,25.03,N,1
38.79824,15.20234,314.62,0.39,0.36,2023-01-03,0057,N,VIIRS,n,2,281.93,26.35,N,1
38.79609,15.21517,305.15,0.39,0.36,2023-01-03,0057,N,VIIRS,n,2,280.21,25.03,N,1
38.79353,15.20983,326.97,0.39,0.36,2023-01-03,0057,N,VIIRS,n,2,293.69,25.41,N,1
38.79281,15.21417,300.03,0.39,0.36,2023-01-03,0057,N,VIIRS,n,2,278.61,25.41,N,1
38.20454,15.26492,297.8,0.39,0.36,2023-01-03,0057,N,VIIRS,n,2,286.96,1.48,N,2
37.7491,14.99047,296.06,0.39,0.36,2023-01-03,0058,N,VIIRS,n,2,269.11,0.9,N,1
37.75771,15.02092,304.4,0.39,0.36,2023-01-03,0058,N,VIIRS,n,2,266.39,1.22,N,3
37.75694,15.02549,309.73,0.39,0.36,2023-01-03,0058,N,VIIRS,n,2,268.71,1.22,N,3
37.75241,14.99127,308.39,0.39,0.36,2023-01-03,0058,N,VIIRS,n,2,267.87,0.9,N,1
37.74781,15.01838,304.6,0.39,0.36,2023-01-03,0058,N,VIIRS,n,2,267.55,4.94,N,3
37.74686,15.00374,301.06,0.39,0.36,2023-01-03,0058,N,VIIRS,n,2,282.5,1.71,N,1
37.21101,15.16919,305.31,0.39,0.37,2023-01-03,0058,N,VIIRS,n,2,288.73,1.5,N,2
37.12177,15.21684,297.38,0.4,0.37,2023-01-03,0058,N,VIIRS,n,2,286.43,1.3,N,2
37.95679,14.60815,339.64,0.5,0.41,2023-01-03,1219,N,VIIRS,n,2,285.87,5.57,D,0
38.01038,15.06688,329.25,0.52,0.42,2023-01-03,1219,N,VIIRS,n,2,286.5,3.96,D,0
37.95644,14.61004,329.63,0.5,0.41,2023-01-03,1219,N,VIIRS,n,2,286.01,3.22,D,0
41.22328,16.27019,302.54,0.44,0.38,2023-01-04,0038,N,VIIRS,n,2,277.52,0.5,N,0
40.51105,17.19446,320.81,0.41,0.37,2023-01-04,0038,N,VIIRS,n,2,279.74,1.69,N,0
40.50906,17.20889,317.96,0.41,0.37,2023-01-04,0038,N,VIIRS,n,2,281.31,1.58,N,2
40.5084,17.2137,303.27,0.41,0.37,2023-01-04,0038,N,VIIRS,n,2,281.96,1.63,N,3
40.50566,17.20809,312.06,0.41,0.37,2023-01-04,0038,N,VIIRS,n,2,281.54,1.58,N,2
40.505,17.21289,296.2,0.41,0.37,2023-01-04,0038,N,VIIRS,n,2,282.89,1.63,N,3
40.50227,17.20729,305.4,0.41,0.37,2023-01-04,0038,N,VIIRS,n,2,283.02,1.71,N,2
40.50094,17.21689,296.88,0.41,0.37,2023-01-04,0038,N,VIIRS,n,2,283.19,1.02,N,3
40.49339,17.19526,295.68,0.41,0.37,2023-01-04,0038,N,VIIRS,n,2,283.63,0.55,N,2
38.79829,15.20809,311.84,0.45,0.39,2023-01-04,0038,N,VIIRS,n,2,286.66,1.46,N,1
38.79464,15.20804,329.92,0.45,0.39,2023-01-04,0038,N,VIIRS,n,2,288.61,11.1,N,1
38.79392,15.21389,297.32,0.45,0.39,2023-01-04,0038,N,VIIRS,n,2,278.12,11.1,N,1
39.08124,9.01826,299.54,0.6,0.53,2023-01-04,0039,N,VIIRS,n,2,286.58,2.04,N,2
37.89315,15.24109,304.07,0.44,0.38,2023-01-04,0039,N,VIIRS,n,2,281.47,1.06,N,0
37.75186,15.02975,330.08,0.45,0.39,2023-01-04,0039,N,VIIRS,n,2,290.18,5.31,N,1
37.74944,15.02013,328.71,0.45,0.39,2023-01-04,0039,N,VIIRS,n,2,271.61,9.09,N,1
37.75288,14.9929,309.27,0.45,0.39,2023-01-04,0039,N,VIIRS,n,2,270.16,2.18,N,1
37.74937,14.99192,324.65,0.45,0.39,2023-01-04,0039,N,VIIRS,n,2,271.66,2.18,N,1
37.74813,15.0017,300.54,0.45,0.39,2023-01-04,0039,N,VIIRS,n,2,281.11,1.41,N,1
37.21039,15.16813,300.07,0.44,0.38,2023-01-04,0039,N,VIIRS,n,2,286.46,1.29,N,2
37.12109,15.21868,301.17,0.44,0.38,2023-01-04,0039,N,VIIRS,n,2,288.04,0.97,N,2
45.7815,8.68403,299.88,0.33,0.55,2023-01-04,0217,N,VIIRS,n,2,278.44,0.45,N,2
37.96406,16.05808,331.27,0.39,0.36,2023-01-04,1200,N,VIIRS,n,2,289.57,2.14,D,0
37.75079,15.02912,329.25,0.38,0.36,2023-01-04,1200,N,VIIRS,n,2,289.55,4.1,D,1
37.75013,15.02473,352.63,0.38,0.36,2023-01-04,1200,N,VIIRS,n,2,298.57,14.93,D,3
38.01775,15.32037,332.64,0.39,0.36,2023-01-04,1200,N,VIIRS,n,2,289.14,3.76,D,0
40.5363,17.16712,332.18,0.44,0.38,2023-01-04,1201,N,VIIRS,n,2,288.44,6.97,D,0
41.08726,16.0597,333.6,0.41,0.37,2023-01-04,1201,N,VIIRS,n,2,286.69,2.55,D,0
40.50268,17.21667,333.88,0.44,0.38,2023-01-04,1201,N,VIIRS,n,2,286.57,3.41,D,3
42.35862,11.55977,299.06,0.42,0.61,2023-01-05,0019,N,VIIRS,n,2,279.39,0.63,N,0
40.51817,17.20504,307.75,0.41,0.45,2023-01-05,0019,N,VIIRS,n,2,281.36,1.41,N,2
40.50939,17.20854,320.06,0.41,0.45,2023-01-05,0019,N,VIIRS,n,2,281.25,1.6,N,2
40.5108,17.19369,295.18,0.41,0.45,2023-01-05,0019,N,VIIRS,n,2,279.19,0.77,N,0
40.50891,17.21346,297.14,0.41,0.45,2023-01-05,0019,N,VIIRS,n,2,281.25,1.6,N,3
40.50523,17.20785,308.12,0.41,0.45,2023-01-05,0019,N,VIIRS,n,2,281.23,1.84,N,2
40.50429,17.21766,296.28,0.41,0.45,2023-01-05,0019,N,VIIRS,n,2,283.61,0.7,N,3
40.50107,17.20715,320.23,0.41,0.45,2023-01-05,0019,N,VIIRS,n,2,282.02,1.84,N,2
37.21107,15.16925,297.84,0.48,0.48,2023-01-05,0020,N,VIIRS,n,2,284.98,1.2,N,2
39.08308,9.01663,296.84,0.54,0.68,2023-01-05,0020,N,VIIRS,n,2,283.86,1.37,N,2
37.4977,15.01079,297.5,0.5,0.49,2023-01-05,0020,N,VIIRS,n,2,280.41,0.85,N,0
37.12101,15.21753,297.11,0.48,0.48,2023-01-05,0020,N,VIIRS,n,2,284.97,1.11,N,2
37.12335,15.21741,297.48,0.48,0.48,2023-01-05,0020,N,VIIRS,n,2,285.52,0.96,N,0
38.78864,15.21772,304.64,0.64,0.72,2023-01-05,0200,N,VIIRS,n,2,278.37,1.02,N,1
38.79467,15.21316,309.64,0.64,0.72,2023-01-05,0200,N,VIIRS,n,2,281.42,1.51,N,1
37.75094,15.03542,367,0.68,0.74,2023-01-05,0200,N,VIIRS,h,2,280.57,20.6,N,1
37.7431,15.03664,349.76,0.68,0.74,2023-01-05,0200,N,VIIRS,n,2,282.82,53.73,N,3
39.08064,9.02115,295.56,0.62,0.54,2023-01-05,0200,N,VIIRS,n,2,285.2,1.92,N,2
37.75168,14.99192,329.78,0.48,0.4,2023-01-05,1141,N,VIIRS,n,2,279.31,3.1,D,1
37.95857,14.13073,327.8,0.52,0.41,2023-01-05,1141,N,VIIRS,n,2,283.9,3.12,D,0
40.5004,17.20658,326.6,0.39,0.36,2023-01-05,1142,N,VIIRS,n,2,290.96,1.94,D,2
40.98658,17.10093,329.33,0.39,0.36,2023-01-05,1142,N,VIIRS,n,2,288.92,2.82,D,0
40.81269,16.88695,335.59,0.39,0.37,2023-01-05,1142,N,VIIRS,n,2,289.93,2.25,D,0
40.50531,17.20846,299.17,0.36,0.58,2023-01-06,0000,N,VIIRS,n,2,281.65,1.4,N,3
40.52167,17.2058,301.31,0.36,0.58,2023-01-06,0000,N,VIIRS,n,2,280.79,0.76,N,2
40.51629,17.20519,307.49,0.36,0.58,2023-01-06,0000,N,VIIRS,n,2,281.64,1.58,N,2
40.51069,17.20899,302.06,0.36,0.58,2023-01-06,0000,N,VIIRS,n,2,280.47,1.33,N,2
37.75714,15.01578,367,0.46,0.63,2023-01-06,0001,N,VIIRS,h,2,276.68,12.89,N,3
37.12271,15.21683,298.51,0.44,0.62,2023-01-06,0001,N,VIIRS,n,2,284.56,1.09,N,0
37.1223,15.2178,296.03,0.44,0.62,2023-01-06,0001,N,VIIRS,n,2,283.64,0.76,N,2
37.75242,15.03125,326.97,0.45,0.63,2023-01-06,0001,N,VIIRS,n,2,273.96,22.29,N,1
37.75654,15.02986,325.16,0.46,0.63,2023-01-06,0001,N,VIIRS,n,2,272.81,5.32,N,3
37.75669,15.02643,367,0.46,0.63,2023-01-06,0001,N,VIIRS,h,2,280.93,13.61,N,3
37.75683,15.02304,367,0.46,0.63,2023-01-06,0001,N,VIIRS,h,2,282.08,13.61,N,3
37.75698,15.0195,346.32,0.46,0.63,2023-01-06,0001,N,VIIRS,n,2,274.89,12.89,N,3
40.51641,17.20698,301.66,0.42,0.61,2023-01-06,0140,N,VIIRS,n,2,281.54,1.47,N,2
40.50967,17.20919,311.09,0.42,0.61,2023-01-06,0140,N,VIIRS,n,2,280.11,1.47,N,2
37.74869,15.03577,299.74,0.39,0.59,2023-01-06,0141,N,VIIRS,n,2,269.31,7.18,N,1
38.00267,13.57999,303.82,0.32,0.55,2023-01-06,0141,N,VIIRS,n,2,279.68,0.82,N,0
39.08143,9.01627,296.27,0.54,0.42,2023-01-06,0141,N,VIIRS,n,2,285.33,2.3,N,2
39.08174,9.01684,297.57,0.54,0.42,2023-01-06,0141,N,VIIRS,n,2,285.64,1.21,N,2
37.74771,15.01556,354.13,0.39,0.59,2023-01-06,0141,N,VIIRS,n,2,277.74,19.72,N,1
37.7478,15.03727,301.28,0.39,0.59,2023-01-06,0141,N,VIIRS,n,2,271.42,5.52,N,3
37.21183,15.16922,296.73,0.41,0.6,2023-01-06,0142,N,VIIRS,n,2,283.7,0.7,N,2
40.50854,17.20488,304.87,0.64,0.72,2023-01-06,2341,N,VIIRS,n,2,280.69,2.16,N,0
40.50108,17.20408,313.11,0.49,0.49,2023-01-07,0122,N,VIIRS,n,2,280.74,3.02,N,2
38.20383,15.26809,299.84,0.44,0.46,2023-01-07,0122,N,VIIRS,n,2,287.31,1.72,N,2
40.51769,17.20559,307.85,0.49,0.49,2023-01-07,0122,N,VIIRS,n,2,282.57,1.76,N,2
40.51973,17.20548,300.83,0.49,0.49,2023-01-07,0122,N,VIIRS,n,2,282.1,1.7,N,2
40.51239,17.19639,295.44,0.49,0.49,2023-01-07,0122,N,VIIRS,n,2,279.05,0.97,N,0
40.50407,17.21149,311.15,0.49,0.49,2023-01-07,0122,N,VIIRS,n,2,283.52,1.8,N,3
40.50274,17.21716,302.44,0.49,0.49,2023-01-07,0122,N,VIIRS,n,2,285.23,1.8,N,3
39.75343,8.56845,295.77,0.38,0.36,2023-01-07,0122,N,VIIRS,n,2,279.12,0.26,N,0
37.11975,15.21862,295.64,0.47,0.47,2023-01-07,0123,N,VIIRS,n,2,285.11,1.14,N,2
37.20932,15.16784,295.39,0.46,0.47,2023-01-07,0123,N,VIIRS,n,2,283.64,0.71,N,2
37.75332,15.02964,342.38,0.44,0.46,2023-01-07,0123,N,VIIRS,n,2,290.1,18.8,N,1
39.08088,9.01681,300.7,0.39,0.36,2023-01-07,0123,N,VIIRS,n,2,285.95,1.54,N,2
37.75138,15.03119,356.65,0.47,0.64,2023-01-07,1104,N,VIIRS,l,2,285.51,67.4,D,1
37.75779,15.03132,336.42,0.47,0.64,2023-01-07,1104,N,VIIRS,n,2,281.08,12.4,D,3
40.6936,14.72998,340.74,0.38,0.58,2023-01-07,1245,N,VIIRS,n,2,287.79,3.04,D,0
40.50235,17.20323,297.94,0.46,0.39,2023-01-08,0103,N,VIIRS,n,2,280.14,0.75,N,2
40.50383,17.21499,296.56,0.46,0.39,2023-01-08,0103,N,VIIRS,n,2,283.76,1.69,N,3
40.50838,17.21087,321.29,0.46,0.39,2023-01-08,0103,N,VIIRS,n,2,281.94,2.72,N,2
40.51145,17.19501,297.17,0.46,0.39,2023-01-08,0103,N,VIIRS,n,2,278.64,1.13,N,0
40.50279,17.2203,330.72,0.46,0.39,2023-01-08,0103,N,VIIRS,n,2,281.99,3.42,N,3
40.51999,17.20905,309.55,0.46,0.39,2023-01-08,0103,N,VIIRS,n,2,282.42,2.43,N,2
40.4928,17.19444,297.43,0.46,0.39,2023-01-08,0103,N,VIIRS,n,2,284.32,0.98,N,2
40.50132,17.20852,295.78,0.46,0.39,2023-01-08,0103,N,VIIRS,n,2,282.64,1.69,N,3
37.21239,15.17073,296.46,0.43,0.38,2023-01-08,0104,N,VIIRS,n,2,285.4,0.72,N,2
36.8182,14.51043,313.16,0.42,0.37,2023-01-08,0104,N,VIIRS,n,2,280.04,1.54,N,0
37.11977,15.2179,295.96,0.43,0.38,2023-01-08,0104,N,VIIRS,n,2,284.93,0.65,N,2
37.74812,15.0312,297.55,0.42,0.38,2023-01-08,0104,N,VIIRS,n,2,268.11,4.92,N,3
37.75156,15.03199,329.16,0.42,0.38,2023-01-08,0104,N,VIIRS,n,2,280.63,4.92,N,1
38.20266,15.26714,297.06,0.42,0.38,2023-01-08,0104,N,VIIRS,n,2,285.5,1.65,N,2
41.67779,14.99151,341.88,0.45,0.47,2023-01-08,1226,N,VIIRS,n,2,288,6.3,D,0
41.68095,14.99281,338.27,0.45,0.47,2023-01-08,1226,N,VIIRS,n,2,287.95,5.03,D,0
41.67666,14.99387,327.87,0.45,0.47,2023-01-08,1226,N,VIIRS,n,2,287.11,2.11,D,0
40.5047,17.20876,311.62,0.39,0.36,2023-01-09,0044,N,VIIRS,n,2,282.98,2.47,N,3
40.50334,17.21782,301.04,0.39,0.36,2023-01-09,0044,N,VIIRS,n,2,285.19,1.13,N,3
40.49118,17.19377,297.3,0.39,0.36,2023-01-09,0044,N,VIIRS,n,2,284.39,0.91,N,2
40.51859,17.20767,295.54,0.39,0.36,2023-01-09,0044,N,VIIRS,n,2,283.27,0.74,N,2
40.508,17.20962,310.5,0.39,0.36,2023-01-09,0044,N,VIIRS,n,2,281.8,1.69,N,3
37.21227,15.16831,298.23,0.4,0.37,2023-01-09,0045,N,VIIRS,n,2,286.83,0.52,N,2
37.74609,14.99952,295.86,0.4,0.37,2023-01-09,0045,N,VIIRS,n,2,273.46,0.86,N,1
37.74869,15.03051,299.28,0.4,0.37,2023-01-09,0045,N,VIIRS,n,2,272.46,5.75,N,1
37.12215,15.21721,297.55,0.4,0.37,2023-01-09,0045,N,VIIRS,n,2,286.14,0.81,N,2
38.79413,15.21247,323.73,0.41,0.37,2023-01-09,0045,N,VIIRS,n,2,281.33,0.71,N,1
38.20399,15.26555,300.06,0.4,0.37,2023-01-09,0045,N,VIIRS,n,2,287.86,1.51,N,2
37.74928,15.02633,335.82,0.4,0.37,2023-01-09,0045,N,VIIRS,n,2,275.84,5.75,N,1
45.1438,9.9419,328.89,0.44,0.62,2023-01-10,0024,N,VIIRS,n,2,277.8,2.22,N,2
45.42589,11.00014,299.45,0.39,0.59,2023-01-10,0024,N,VIIRS,n,2,274.53,0.86,N,2
40.50269,17.20349,296.82,0.52,0.42,2023-01-10,0025,N,VIIRS,n,2,279.4,0.92,N,2
40.50135,17.21589,296.55,0.52,0.42,2023-01-10,0025,N,VIIRS,n,2,282.69,1.62,N,3
40.51804,17.20643,308.36,0.52,0.42,2023-01-10,0025,N,VIIRS,n,2,277.15,1.75,N,2
40.51353,17.21189,308.63,0.52,0.42,2023-01-10,0025,N,VIIRS,n,2,279.86,1.48,N,2
39.08263,9.01655,298.71,0.44,0.63,2023-01-10,0026,N,VIIRS,n,2,285.64,0.72,N,2
37.2101,15.16825,300.6,0.4,0.44,2023-01-10,0026,N,VIIRS,n,2,287.43,1.04,N,2
37.75246,15.03211,303.72,0.41,0.45,2023-01-10,0026,N,VIIRS,n,2,270.33,5.26,N,1
45.63883,9.61008,309.14,0.53,0.5,2023-01-10,0205,N,VIIRS,n,2,273.34,0.77,N,2
45.14458,9.94394,337.2,0.57,0.52,2023-01-10,0205,N,VIIRS,n,2,279.01,8.7,N,2
45.14465,9.94269,339.92,0.57,0.52,2023-01-10,0205,N,VIIRS,n,2,278.4,6.56,N,2
45.37915,11.94606,302.19,0.34,0.56,2023-01-10,0205,N,VIIRS,n,2,275.17,0.7,N,2
39.07965,9.01867,299.14,0.37,0.58,2023-01-10,0206,N,VIIRS,n,2,286.39,0.79,N,2
46.22776,13.07721,325.17,0.4,0.37,2023-01-10,1150,N,VIIRS,n,2,286.97,2.35,D,2
45.14673,9.9411,343.32,0.49,0.4,2023-01-10,1150,N,VIIRS,n,2,288,8.31,D,2
37.21165,15.16945,297.27,0.36,0.57,2023-01-11,0007,N,VIIRS,n,2,283.98,0.92,N,2
38.79562,15.20848,297.95,0.37,0.58,2023-01-11,0007,N,VIIRS,n,2,277.07,1.07,N,1
37.75132,15.02685,349.11,0.37,0.58,2023-01-11,0007,N,VIIRS,n,2,294.14,21.6,N,1
37.75115,15.02969,356.62,0.37,0.58,2023-01-11,0007,N,VIIRS,n,2,280.19,21.6,N,1
45.38147,11.94697,303.07,0.42,0.45,2023-01-11,0146,N,VIIRS,n,2,273.61,1.21,N,2
45.14415,9.94199,327.48,0.53,0.42,2023-01-11,0146,N,VIIRS,n,2,263.94,2.3,N,2
38.79229,15.21193,322.53,0.45,0.63,2023-01-11,0147,N,VIIRS,n,2,276.45,1.69,N,1
38.79245,15.2127,311.07,0.45,0.63,2023-01-11,0147,N,VIIRS,n,2,275.79,1.25,N,1
39.08055,9.01733,299.66,0.43,0.46,2023-01-11,0148,N,VIIRS,n,2,285,1.83,N,2
37.74898,15.0341,335.73,0.47,0.64,2023-01-11,0148,N,VIIRS,n,2,264.06,4.46,N,1
37.75311,15.01968,330.94,0.47,0.64,2023-01-11,0148,N,VIIRS,n,2,262.33,5.23,N,1
38.79491,15.19406,295.95,0.67,0.73,2023-01-11,2348,N,VIIRS,n,2,275.24,0.91,N,0
40.88673,17.16789,301.79,0.57,0.52,2023-01-12,0128,N,VIIRS,n,2,276.28,1.89,N,0
40.50056,17.20942,297.42,0.59,0.53,2023-01-12,0128,N,VIIRS,n,2,278.64,1.42,N,3
40.50226,17.2027,302.14,0.59,0.53,2023-01-12,0128,N,VIIRS,n,2,276.9,1.33,N,2
40.50522,17.21146,319.47,0.59,0.53,2023-01-12,0128,N,VIIRS,n,2,280.28,4.14,N,3
40.51625,17.20873,299.75,0.59,0.53,2023-01-12,0128,N,VIIRS,n,2,278.04,1.55,N,2
40.88686,17.16826,299.57,0.57,0.52,2023-01-12,0128,N,VIIRS,n,2,276.29,1.29,N,0
38.20327,15.2652,295,0.53,0.5,2023-01-12,0129,N,VIIRS,n,2,284.97,2.15,N,2
38.79146,15.21375,296.19,0.51,0.5,2023-01-12,0129,N,VIIRS,n,2,277,1.75,N,1
39.56536,8.7428,328.39,0.43,0.46,2023-01-12,1251,N,VIIRS,n,2,284.72,2.62,D,0
45.78082,8.68307,295.85,0.47,0.4,2023-01-13,0108,N,VIIRS,n,2,269.69,0.5,N,2
40.50519,17.21252,311.62,0.53,0.42,2023-01-13,0109,N,VIIRS,n,2,281.84,2.85,N,3
40.5027,17.20509,297.76,0.53,0.42,2023-01-13,0109,N,VIIRS,n,2,279.29,1.03,N,2
39.07991,9.01939,301.35,0.4,0.37,2023-01-13,0110,N,VIIRS,n,2,286.32,1.47,N,2
38.79262,15.21183,319.48,0.47,0.39,2023-01-13,0110,N,VIIRS,n,2,278.31,1.42,N,1
39.96544,9.64155,305.73,0.4,0.37,2023-01-13,0110,N,VIIRS,n,2,277,0.59,N,0
37.74752,15.01244,338.31,0.48,0.4,2023-01-13,0110,N,VIIRS,n,2,264.88,6.91,N,1
37.75157,15.01865,367,0.68,0.74,2023-01-13,1051,N,VIIRS,h,2,300.35,118.4,D,1
45.14376,9.94265,328.55,0.52,0.41,2023-01-13,1234,N,VIIRS,n,2,268.57,5.22,D,2
45.42808,11.00102,295.93,0.39,0.44,2023-01-14,0049,N,VIIRS,n,2,275.06,0.44,N,2
45.45774,10.45962,297.36,0.41,0.45,2023-01-14,0049,N,VIIRS,n,2,272.77,0.84,N,2
46.00632,13.25101,296.95,0.48,0.4,2023-01-14,0049,N,VIIRS,n,2,279.45,0.81,N,2
45.45823,10.45424,297.41,0.41,0.45,2023-01-14,0049,N,VIIRS,n,2,273.37,2.4,N,2
45.46238,10.45505,325.55,0.41,0.45,2023-01-14,0049,N,VIIRS,n,2,273.74,2.4,N,2
45.14598,9.94143,346.66,0.43,0.46,2023-01-14,0050,N,VIIRS,n,2,280.73,6.91,N,2
39.08054,9.01694,296.01,0.41,0.45,2023-01-14,0051,N,VIIRS,n,2,284.53,0.84,N,2
45.78235,8.68368,295.57,0.46,0.63,2023-01-14,0230,N,VIIRS,n,2,273.23,0.57,N,2
45.38017,11.94401,318.54,0.65,0.73,2023-01-14,0230,N,VIIRS,n,2,272.43,3.59,N,2
37.1468,14.7125,325.25,0.43,0.38,2023-01-14,1212,N,VIIRS,n,2,287.74,2.3,D,0
39.67601,9.1291,333.56,0.4,0.37,2023-01-14,1213,N,VIIRS,n,2,285.1,4.49,D,0
39.6768,9.13374,348.2,0.4,0.37,2023-01-14,1213,N,VIIRS,n,2,288.85,9.62,D,0
40.39936,9.60788,330.07,0.39,0.36,2023-01-14,1214,N,VIIRS,n,2,287.51,2.36,D,0
45.147,9.94377,340.83,0.39,0.36,2023-01-14,1215,N,VIIRS,n,2,282.18,6.06,D,2
45.46108,10.45679,344.19,0.39,0.37,2023-01-14,1215,N,VIIRS,n,2,287.11,18.11,D,2
45.14369,9.94473,339.85,0.39,0.36,2023-01-14,1215,N,VIIRS,n,2,280.23,3.6,D,2
43.43988,10.49817,321.92,0.33,0.55,2023-01-15,0031,N,VIIRS,n,2,275.75,1.44,N,0
40.50676,17.21321,303.55,0.45,0.39,2023-01-15,0032,N,VIIRS,n,2,280.39,1.22,N,3
40.50384,17.20709,302.48,0.45,0.39,2023-01-15,0032,N,VIIRS,n,2,281.45,1.12,N,2
